novel,name,description,importance
《还剑奇情录》,张士诚,大周皇帝，彭莹玉之徒。,other
《还剑奇情录》,朱元璋,当今皇帝，彭莹玉之徒。,other
《还剑奇情录》,彭莹玉,一代武学大宗师，“龙虎凤”三杰中的“龙”，“僧丐道”三奇士中的“僧”。,other
《还剑奇情录》,牟独逸,三十年前的“天下第一剑客”，武当派掌门人。,other
《还剑奇情录》,陈定方,元末诗人，一代大侠。,other
《还剑奇情录》,归藏大师,,other
《还剑奇情录》,牟一粟,前任武当派掌门人，牟独逸之侄。,other
《还剑奇情录》,张复初,张士诚之子。,other
《还剑奇情录》,张宗周,张复初之子。,other
《还剑奇情录》,毕凌虚,丐帮帮主，张士诚最尊崇的客卿之一，“僧丐道”三奇士中的“丐”。,other
《还剑奇情录》,石英,石天铎之子。,other
《还剑奇情录》,阿鲁台,瓦剌大汗。,other
《还剑奇情录》,脱脱不花,瓦剌大汗，阿鲁台之子。,other
《还剑奇情录》,脱欢,瓦剌监国，脱脱不花的叔父。,other
《还剑奇情录》,周公密,张士诚在一江南旧部的首领。,other
《还剑奇情录》,毕清泉,毕凌虚、毕凌风之父。,other
《还剑奇情录》,澹台一羽,,other
《还剑奇情录》,阿图真,蒙古国师。,other
《还剑奇情录》,麻翼赞,阿图真之徒。,other
《冰魄寒光剑》,桂华生,桂仲明的次子，后成为一代武学大家。,main
《冰魄寒光剑》,华玉,尼泊尔公主，后成为桂华生之妻。,main
《冰魄寒光剑》,雅德星,印度占婆国王子，龙叶上人之徒。,main
《冰魄寒光剑》,葛腾龙,年羹尧的心腹智囊。,other
《冰魄寒光剑》,唐灵,年羹尧之子，唐赛花的养子。,other
《冰魄寒光剑》,麦士迦南,白教法王座下护法使者。,other
《冰魄寒光剑》,龙叶上人,印度武学大师。,other
《冰魄寒光剑》,方今明,“神拳无敌”，原允提的手下，名闻天下的勇士。,other
《冰魄寒光剑》,巴勃,尼泊尔第一神医。,other
《冰魄寒光剑》,宛兰星,华玉的贴身侍女。,other
《冰魄寒光剑》,阿迦罗,龙叶上人的师弟。,other
《冰魄寒光剑》,克雷斯,希腊王子、诗人。,other
《冰魄寒光剑》,拉汗图,尼泊尔武士，后成为御林军总管。,other
《冰魄寒光剑》,摩农,印度武士。,other
《冰魄寒光剑》,三，反派人物,,other
《冰魄寒光剑》,藏灵上人,西藏红教第一高手。,other
《冰魄寒光剑》,提摩达多,阿拉伯诸国第一高手。,other
《冰魄寒光剑》,额尔都,尼泊尔王子，华玉的堂兄。,other
《冰魄寒光剑》,摩兰法师,尼泊尔道圣国师。,other
《冰魄寒光剑》,赤神子,横行西藏边境的大魔头。,other
《冰魄寒光剑》,邓南遮,波斯第一武士。,other
《冰魄寒光剑》,朗纳,阿富汗牧场场主。,other
《冰魄寒光剑》,哈巴德,中亚细亚撒马尔罕王国的青年公爵。,other
《冰魄寒光剑》,四、提到人物,,other
《冰魄寒光剑》,桂仲明,“天山七剑”之一，武当北支掌门人。,other
《冰魄寒光剑》,冒浣莲,江南第一才女，桂仲明之妻。,other
《冰魄寒光剑》,晦明禅师,天山派创派祖师，明末清初的一代高僧。,other
《冰魄寒光剑》,唐晓澜,天山派第四代传人。,other
《冰魄寒光剑》,冯瑛,唐晓澜之妻。,other
《冰魄寒光剑》,唐赛花,四川暗器名家唐二先生之女，王敖之妻。,other
《冰魄寒光剑》,王敖,河南巡抚总捕头。,other
《冰魄寒光剑》,冯琳,天山女侠。,other
《冰魄寒光剑》,年羹尧,原征西大将军。,other
《冰魄寒光剑》,吕四娘,,other
《冰魄寒光剑》,固始汗,青海蒙古族酋长。,other
《冰魄寒光剑》,加腾汗,青海酋长。,other
《冰魄寒光剑》,易兰珠,“天山七剑”之一。,other
《冰魄寒光剑》,武琼瑶,“天山七剑”之一。,other
《冰魄寒光剑》,允提,康熙第十四子。,other
《冰魄寒光剑》,允祯,雍正，康熙第四子。,other
《冰魄寒光剑》,凌未风,天山派创派弟子。,other
《冰魄寒光剑》,傅青主,神医。,other
《萍踪侠影录》,张丹枫,张宗周之子，谢天华之徒。,main
《萍踪侠影录》,云蕾,“散花女侠”，云澄之女，叶盈盈之徒。,main
《萍踪侠影录》,云重,武状元，云澄之子，云蕾之兄，董岳之徒。,main
《萍踪侠影录》,澹台镜明,澹台仲元之女，澹台灭明的堂妹。,main
《萍踪侠影录》,周山民,周健之子。,main
《萍踪侠影录》,石翠凤,石英之女。,main
《萍踪侠影录》,董岳,玄机逸士的大徒弟。,other
《萍踪侠影录》,潮音,玄机逸士的二徒弟。,other
《萍踪侠影录》,谢天华,玄机逸士的三徒弟。,other
《萍踪侠影录》,叶盈盈,“飞天龙女”，玄机逸士的四徒弟，谢天华的恋人。,other
《萍踪侠影录》,云澄,玄机逸士的五徒弟。,other
《萍踪侠影录》,云靖,明朝使臣。,other
《萍踪侠影录》,张宗周,瓦剌右丞相，张士诚的后人。,other
《萍踪侠影录》,玄机逸士,天下第一剑客。,other
《萍踪侠影录》,上官天野,绿林大盗。,other
《萍踪侠影录》,萧韵兰,,other
《萍踪侠影录》,澹台灭明,瓦剌第一勇士，张宗周的部下，澹台归真之孙，上官天野的大徒弟。,other
《萍踪侠影录》,乌蒙夫,上官天野的二徒弟。,other
《萍踪侠影录》,林仙韵,上官天野的三徒弟，乌蒙夫的恋人。,other
《萍踪侠影录》,周健,金刀寨主，原雁门关总兵，云靖的同乡好友。,other
《萍踪侠影录》,于谦,明朝一品大臣，兵部尚书兼内阁学士。,other
《萍踪侠影录》,于承珠,于谦之女。,other
《萍踪侠影录》,方庆,明朝军官，原平东府捕头。,other
《萍踪侠影录》,孟玑,周健的手下。,other
《萍踪侠影录》,石英,“轰天雷”，黑石庄庄主，晋、陕武林盟主，大周世袭龙骑都尉，独脚大盗。,other
《萍踪侠影录》,黑摩诃,收购赃物的珠宝商人。,other
《萍踪侠影录》,白摩诃,收购赃物的珠宝商人，黑摩诃的孪生弟弟。,other
《萍踪侠影录》,韩大海,韩岛主之子。,other
《萍踪侠影录》,林道安,林庄主之子。,other
《萍踪侠影录》,哈达莱,澹台灭明之徒。,other
《萍踪侠影录》,蓝天石,饮马川寨主。,other
《萍踪侠影录》,毕道凡,“镇三界”，毕凌虚的后人。,other
《萍踪侠影录》,郝宝椿,“火神弹”，太谷庄主。,other
《萍踪侠影录》,邝中,代县独脚大盗。,other
《萍踪侠影录》,张风府,“京师第一高手”，锦衣卫指挥兼御林军统领。,other
《萍踪侠影录》,樊忠,“京师三大高手”之一，御前侍卫。,other
《萍踪侠影录》,龙镇方,“铁臂金猿”，凌霄子的师弟。,other
《萍踪侠影录》,玄灵子,“三花剑”，龙镇方的师弟。,other
《萍踪侠影录》,杨威,御林军副统领。,other
《萍踪侠影录》,阿剌,瓦剌知院。,other
《萍踪侠影录》,祈镇,明英宗。正统皇帝。,other
《萍踪侠影录》,胡大庆,明朝将军，兵部尚书的亲戚。,other
《萍踪侠影录》,陆展鹏,康超海的师弟。,other
《萍踪侠影录》,樊俊,车骑都尉，樊忠之弟。,other
《萍踪侠影录》,阿昭,西洞庭山的牧童。,other
《萍踪侠影录》,阿成,西洞庭山的牧童。,other
《萍踪侠影录》,澹台玉明,澹台仲元之女，澹台镜明之妹。,other
《萍踪侠影录》,脱不花,也先之女。,other
《萍踪侠影录》,赤霞道人,松石道人的师兄。,other
《萍踪侠影录》,姬芝罗安美,云蕾的童年朋友。,other
《萍踪侠影录》,安芝罗密云,云澄之妻。,other
《萍踪侠影录》,澹台仲元,洞庭庄主，澹台归真之侄。,other
《萍踪侠影录》,三，反派人物,,other
《萍踪侠影录》,王振,司礼太监。,other
《萍踪侠影录》,贯仲,“京师三大高手”之一，内廷侍卫。,other
《萍踪侠影录》,沙涛,黑道寨主。,other
《萍踪侠影录》,沙无忌,沙涛之子，后拜赤神子为师。,other
《萍踪侠影录》,胡老三,沙涛的副寨主。,other
《萍踪侠影录》,松石道人,武当门下第二代弟子。,other
《萍踪侠影录》,康超海,大内总管，后成为牧场劳工，凌霄子的首徒。,other
《萍踪侠影录》,路明,王振的心腹武士。,other
《萍踪侠影录》,路亮,王振的心腹武士，路明之弟。,other
《萍踪侠影录》,殷天鉴,“九头狮子”，苏州土霸，原快活林主人。,other
《萍踪侠影录》,郭洪,“红发妖龙”，王振的心腹武士。,other
《萍踪侠影录》,察鲁图,也先手下第一勇士。,other
《萍踪侠影录》,额吉多,也先手下虎将。,other
《萍踪侠影录》,吉彰阿,额吉多的副手。,other
《萍踪侠影录》,赤神子,苗疆异人。,other
《萍踪侠影录》,麻翼赞,吐谷浑勇士，也先手下武士。,other
《萍踪侠影录》,青谷法师,西藏红教喇嘛。,other
《萍踪侠影录》,白山法师,青谷法师的师兄。,other
《萍踪侠影录》,窝扎合,也先太师府总管。,other
《萍踪侠影录》,也先,瓦剌左丞相，脱欢之子。,other
《萍踪侠影录》,四、提到人物,,other
《萍踪侠影录》,彭莹玉,元末义军首领，大周国师，武学大师。,other
《萍踪侠影录》,张士诚,大周皇帝，彭莹玉的大徒弟，朱元璋的义兄。,other
《萍踪侠影录》,朱元璋,明太祖，明朝开国皇帝，彭莹玉的二徒弟。,other
《萍踪侠影录》,朱棣,明成祖。,other
《萍踪侠影录》,祈钰,明代宗，祈镇之弟。,other
《萍踪侠影录》,脱脱不花,瓦剌可汗。,other
《萍踪侠影录》,脱欢,瓦剌左丞相。,other
《萍踪侠影录》,丁大可,雁门关现任总兵，原周健副将。,other
《萍踪侠影录》,毕凌虚,彭莹玉的三徒弟。,other
《萍踪侠影录》,凌霄子,点苍派领袖。,other
《萍踪侠影录》,郭登,骠骑将军，大同总兵。,other
《萍踪侠影录》,杨洪,兵部主事。,other
《萍踪侠影录》,刘得新,明朝大臣，后被削职。,other
《萍踪侠影录》,李顺,礼部主事。,other
《萍踪侠影录》,邝尘,兵部尚书。,other
《萍踪侠影录》,王佐,户部尚书。,other
《萍踪侠影录》,石亨,明军先锋。,other
《萍踪侠影录》,朱冕,总兵官武进伯。,other
《萍踪侠影录》,宋瑛,大同总督军务西宁侯。,other
《萍踪侠影录》,曹鼎,明朝学士。,other
《萍踪侠影录》,张益,明朝学士。,other
《萍踪侠影录》,张辅,英国公。,other
《萍踪侠影录》,澹台归真,张士诚手下大将。,other
《萍踪侠影录》,吴锋,“金钩”，名武师。,other
《萍踪侠影录》,孝欣皇后,祈镇之妻。,other
《白发魔女传》,练霓裳,“玉罗刹”，“白发魔女”，陕南剧盗，凌慕华之徒。,main
《白发魔女传》,卓一航,武当派掌门弟子，卓继贤之子，紫阳道长之徒。,main
《白发魔女传》,岳鸣珂（晦明禅师）,熊廷弼的参赞，霍天都之徒。,main
《白发魔女传》,铁珊瑚,铁飞龙之女。,main
《白发魔女传》,白石道人,“武当五老”排行第四，武当长老，俗家姓何。,main
《白发魔女传》,铁飞龙,武林怪客，龙门县铁家庄庄主，练霓裳、客娉婷的义父。,main
《白发魔女传》,卓仲廉,原云贵总督。,other
《白发魔女传》,耿绍南,红云道人之徒。,other
《白发魔女传》,王照希,王嘉胤之子。,other
《白发魔女传》,黄叶道人,“武当五老”排行第二，武当长老。,other
《白发魔女传》,红云道人,“武当五老”排行第三，武当长老。,other
《白发魔女传》,青簑道人,“武当五老”排行第五，武当长老。,other
《白发魔女传》,周同,“翻山虎”，川陕边境的悍匪。,other
《白发魔女传》,朱宝椿,“火灵猿”，川陕边境的悍匪。,other
《白发魔女传》,麦逢春,“麦氏三雄”之首，定军山大盗。,other
《白发魔女传》,屠景雄,龙门帮总舵主。,other
《白发魔女传》,邵宣扬,陕南独脚大盗,other
《白发魔女传》,王嘉胤,陕北绿林领袖，剑法名家。,other
《白发魔女传》,孟灿,常洛宫中的值殿武师。,other
《白发魔女传》,常洛,明光宗，泰昌皇帝，朱翊钧的长子。,other
《白发魔女传》,柳西铭,京师名武师，王嘉胤之友。,other
《白发魔女传》,孟秋霞,孟灿之女，后成为王照希之妻。,other
《白发魔女传》,白敏,孟灿之徒。,other
《白发魔女传》,贞乾道人,华山落雁峰道士，霍天都、凌慕华、武当五老之友。,other
《白发魔女传》,赵挺,嵩阳派剑客。,other
《白发魔女传》,青松道人,,other
《白发魔女传》,熊廷弼,辽东经略使。,other
《白发魔女传》,穆九娘,铁飞龙之妻，后嫁给公孙雷。,other
《白发魔女传》,孙慎行,礼部尚书。,other
《白发魔女传》,王安舜,御使。,other
《白发魔女传》,朱由校,明熹宗，常洛之子。,other
《白发魔女传》,成坤,御前侍卫侍卫长。,other
《白发魔女传》,董方,御前侍卫，成坤的副手。,other
《白发魔女传》,客娉婷,魏忠贤与客氏之女，公孙大娘之徒。,other
《白发魔女传》,慕容冲,东厂卫士总教头，焦蛮子、定虚大师之徒。,other
《白发魔女传》,周嘉谟,吏部尚书。,other
《白发魔女传》,邹元标,都御。,other
《白发魔女传》,王赞,熊廷弼的随从，邱太虚之徒。,other
《白发魔女传》,牛尔耕,九门提都。,other
《白发魔女传》,公孙大娘,“红花鬼母”，公孙一阳之女，金独异之妻。,other
《白发魔女传》,龙达三,长安镖局总镖头，铁飞龙之友。,other
《白发魔女传》,李封,武当派在北京的掌门大弟子。,other
《白发魔女传》,李申时,李天扬之子，龙啸云之徒，后拜黄叶道人为师。,other
《白发魔女传》,虞新城,武当派第二代“四大弟子”之一，黄叶道人的首徒。,other
《白发魔女传》,龙啸云,峨嵋派入室弟子。,other
《白发魔女传》,李天扬,锦衣卫指挥，后弃官。,other
《白发魔女传》,何绮霞（慈慧）,白石道人之妹，李天扬之妻。,other
《白发魔女传》,何萼华,白石道人的长女，后成为李申时之妻。,other
《白发魔女传》,何绿华,白石道人的次女。,other
《白发魔女传》,尊胜禅师,少林监寺，镜明长老的师弟。,other
《白发魔女传》,悟净,少林弟子。,other
《白发魔女传》,杨涟,兵科给事中。,other
《白发魔女传》,镜明长老,少林寺主持。,other
《白发魔女传》,玄通,尊胜禅师之徒。,other
《白发魔女传》,天元,少林寺达摩院上座，后成为少林寺主持，镜明长老的首徒。,other
《白发魔女传》,杨焜,兵部、吏部尚书，卓继贤之友。,other
《白发魔女传》,袁崇焕,辽东佥事，后升为辽东经略。,other
《白发魔女传》,崔应元,锦衣卫指挥，后弃职归隐。,other
《白发魔女传》,春桂,宫娥。,other
《白发魔女传》,白广思,信王府教头。,other
《白发魔女传》,林振蛟,长安镖局副总镖头。,other
《白发魔女传》,唐努,唐玛之子，后成为布罗族酋长，北疆各族部落盟主。,other
